"LAKE_ID","Characteristic.Name","year","annualav"
"0602BRA0154","CHLOROPHYLL A",2016,36.9161346108402
"0602BRA0154","CHLOROPHYLL A",2017,37.970284599291
"0602BRA0154","PHOSPHORUS",2000,40.8690059987448
"0602BRA0154","PHOSPHORUS",2001,40.6644298782075
"0602BRA0154","PHOSPHORUS",2011,38.244218935673
"0602BRA0154","PHOSPHORUS",2012,38.1457834025831
"0602BRA0154","PHOSPHORUS",2013,40.432498928219
"0602BRA0154","PHOSPHORUS",2014,33.6481438451519
"0602BRA0154","PHOSPHORUS",2016,36.7008441248388
"0602BRA0154","PHOSPHORUS",2017,35.7722853035169
"0602CHE0032","PHOSPHORUS",2016,44.2205739021018
"0602CRO0073","CHLOROPHYLL A",2009,43.845150991372
"0602CRO0073","CHLOROPHYLL A",2010,55.1319412014764
"0602CRO0073","CHLOROPHYLL A",2011,56.0980916813111
"0602CRO0073","CHLOROPHYLL A",2012,54.7869104878013
"0602CRO0073","CHLOROPHYLL A",2013,55.9035612920136
"0602CRO0073","CHLOROPHYLL A",2015,50.290230049336
"0602CRO0073","CHLOROPHYLL A",2016,50.884441974781
"0602CRO0073","CHLOROPHYLL A",2017,58.4663767511684
"0602CRO0073","DEPTH, SECCHI DISK DEPTH",2014,39.8444897430832
"0602CRO0073","PHOSPHORUS",2009,41.1519587897212
"0602CRO0073","PHOSPHORUS",2010,43.6218700639686
"0602CRO0073","PHOSPHORUS",2011,45.9290801395525
"0602CRO0073","PHOSPHORUS",2012,43.9293930927042
"0602CRO0073","PHOSPHORUS",2013,45.0512680031498
"0602CRO0073","PHOSPHORUS",2014,43.7112595791611
"0602CRO0073","PHOSPHORUS",2015,39.9388052567497
"0602CRO0073","PHOSPHORUS",2016,42.1128161611678
"0602CRO0073","PHOSPHORUS",2017,43.2016574849308
"0602DEA0036","CHLOROPHYLL A",2014,92.3450518754963
"0602DEA0036","CHLOROPHYLL A",2015,82.4006326618581
"0602DEA0036","CHLOROPHYLL A",2016,72.1590337770102
"0602DEA0036","CHLOROPHYLL A",2017,82.9908440242608
"0602DEA0036","DEPTH, SECCHI DISK DEPTH",2014,69.9882508718688
"0602DEA0036","DEPTH, SECCHI DISK DEPTH",2015,61.3331562122605
"0602DEA0036","PHOSPHORUS",2014,73.3019421163621
"0602DEA0036","PHOSPHORUS",2015,72.9448241528065
"0602DEA0036","PHOSPHORUS",2016,70.0148444520554
"0602DEA0036","PHOSPHORUS",2017,77.4469523157994
"0602EAR0146","CHLOROPHYLL A",2000,49.3346867889134
"0602EAR0146","CHLOROPHYLL A",2001,49.7858093275011
"0602EAR0146","CHLOROPHYLL A",2008,61.0846227194072
"0602EAR0146","CHLOROPHYLL A",2009,30.6324504236396
"0602EAR0146","CHLOROPHYLL A",2010,34.4132088324454
"0602EAR0146","CHLOROPHYLL A",2011,33.5743862921393
"0602EAR0146","CHLOROPHYLL A",2012,25.5538871696071
"0602EAR0146","CHLOROPHYLL A",2013,26.6151493705461
"0602EAR0146","CHLOROPHYLL A",2015,42.1452575822039
"0602EAR0146","CHLOROPHYLL A",2016,40.0261962404978
"0602EAR0146","CHLOROPHYLL A",2017,42.5675559704149
"0602EAR0146","DEPTH, SECCHI DISK DEPTH",2008,43.421744473058
"0602EAR0146","DEPTH, SECCHI DISK DEPTH",2014,45.4228308627131
"0602EAR0146","PHOSPHORUS",2000,40.3715543669181
"0602EAR0146","PHOSPHORUS",2001,39.266177293667
"0602EAR0146","PHOSPHORUS",2007,51.8183541776358
"0602EAR0146","PHOSPHORUS",2008,35.9862444435389
"0602EAR0146","PHOSPHORUS",2009,41.9752355288833
"0602EAR0146","PHOSPHORUS",2010,40.8144445613781
"0602EAR0146","PHOSPHORUS",2011,38.2797467667474
"0602EAR0146","PHOSPHORUS",2012,46.5543771870779
"0602EAR0146","PHOSPHORUS",2013,38.298640782673
"0602EAR0146","PHOSPHORUS",2015,38.6949196481618
"0602EAR0146","PHOSPHORUS",2016,38.2636879695273
"0602EAR0146","PHOSPHORUS",2017,36.1738591892778
"0602EAT0163","CHLOROPHYLL A",2000,42.7415897095096
"0602EAT0163","CHLOROPHYLL A",2010,27.1720002136456
"0602EAT0163","CHLOROPHYLL A",2011,33.8073309148812
"0602EAT0163","CHLOROPHYLL A",2012,33.7310639033345
"0602EAT0163","CHLOROPHYLL A",2013,26.445010515302
"0602EAT0163","CHLOROPHYLL A",2015,36.2662497719932
"0602EAT0163","CHLOROPHYLL A",2016,27.6067786407237
"0602EAT0163","CHLOROPHYLL A",2017,40.6551080207663
"0602EAT0163","DEPTH, SECCHI DISK DEPTH",2011,33.0273306308481
"0602EAT0163","DEPTH, SECCHI DISK DEPTH",2012,32.4834925046152
"0602EAT0163","PHOSPHORUS",2000,35.3836379118592
"0602EAT0163","PHOSPHORUS",2010,33.1504966787235
"0602EAT0163","PHOSPHORUS",2011,38.6767385404278
"0602EAT0163","PHOSPHORUS",2012,37.2048147618612
"0602EAT0163","PHOSPHORUS",2013,33.7496725447065
"0602EAT0163","PHOSPHORUS",2015,34.0693320734058
"0602EAT0163","PHOSPHORUS",2016,40.2949179447596
"0602EAT0163","PHOSPHORUS",2017,39.4389988913983
"0602ECH0081","CHLOROPHYLL A",2002,43.5040919643798
"0602ECH0081","CHLOROPHYLL A",2003,41.1624496274651
"0602ECH0081","CHLOROPHYLL A",2004,52.4400450072909
"0602ECH0081","CHLOROPHYLL A",2005,48.8240605554249
"0602ECH0081","CHLOROPHYLL A",2006,48.6531589529219
"0602ECH0081","CHLOROPHYLL A",2007,43.0730010944719
"0602ECH0081","CHLOROPHYLL A",2008,44.7564585951576
"0602ECH0081","CHLOROPHYLL A",2009,46.5187076437467
"0602ECH0081","CHLOROPHYLL A",2010,45.0634695514371
"0602ECH0081","CHLOROPHYLL A",2012,39.2929790346054
"0602ECH0081","CHLOROPHYLL A",2013,39.3901376258134
"0602ECH0081","CHLOROPHYLL A",2014,57.562774580985
"0602ECH0081","CHLOROPHYLL A",2015,39.1666907400745
"0602ECH0081","PHOSPHORUS",2002,35.3395920133476
"0602ECH0081","PHOSPHORUS",2003,31.9800947234043
"0602ECH0081","PHOSPHORUS",2004,39.6741710940715
"0602ECH0081","PHOSPHORUS",2005,36.5630025074008
"0602ECH0081","PHOSPHORUS",2006,36.1654275884782
"0602ECH0081","PHOSPHORUS",2007,36.7334475080164
"0602ECH0081","PHOSPHORUS",2008,35.9272448340207
"0602ECH0081","PHOSPHORUS",2009,35.0355563140078
"0602ECH0081","PHOSPHORUS",2010,37.3480941146154
"0602ECH0081","PHOSPHORUS",2012,39.5386439936642
"0602ECH0081","PHOSPHORUS",2013,39.4649495333037
"0602ECH0081","PHOSPHORUS",2014,45.2854766982793
"0602ECH0081","PHOSPHORUS",2015,38.309325198178
"0602GEN0088","CHLOROPHYLL A",2000,42.3151623799911
"0602GEN0088","CHLOROPHYLL A",2001,42.5070974384656
"0602GEN0088","CHLOROPHYLL A",2002,42.8527258688706
"0602GEN0088","CHLOROPHYLL A",2003,42.6629245835766
"0602GEN0088","CHLOROPHYLL A",2004,50.2521341613939
"0602GEN0088","CHLOROPHYLL A",2005,40.6804600331192
"0602GEN0088","CHLOROPHYLL A",2006,52.1499232473027
"0602GEN0088","CHLOROPHYLL A",2007,39.3962608751361
"0602GEN0088","CHLOROPHYLL A",2008,43.9033407087859
"0602GEN0088","CHLOROPHYLL A",2009,45.4307205780445
"0602GEN0088","CHLOROPHYLL A",2010,39.3787684935487
"0602GEN0088","CHLOROPHYLL A",2012,42.9613532819363
"0602GEN0088","CHLOROPHYLL A",2013,42.1601257595434
"0602GEN0088","CHLOROPHYLL A",2014,44.7945836368475
"0602GEN0088","CHLOROPHYLL A",2015,43.1425748718756
"0602GEN0088","CHLOROPHYLL A",2016,41.6355261009004
"0602GEN0088","PHOSPHORUS",2000,36.8832379354485
"0602GEN0088","PHOSPHORUS",2001,35.5751784560152
"0602GEN0088","PHOSPHORUS",2002,31.3449669954043
"0602GEN0088","PHOSPHORUS",2003,36.4436835879084
"0602GEN0088","PHOSPHORUS",2004,35.8466821973824
"0602GEN0088","PHOSPHORUS",2005,27.9060414700318
"0602GEN0088","PHOSPHORUS",2006,38.4842917216926
"0602GEN0088","PHOSPHORUS",2007,33.606365090752
"0602GEN0088","PHOSPHORUS",2008,28.4975012084673
"0602GEN0088","PHOSPHORUS",2009,38.7408272628315
"0602GEN0088","PHOSPHORUS",2010,34.6831280955425
"0602GEN0088","PHOSPHORUS",2012,34.8360948566755
"0602GEN0088","PHOSPHORUS",2013,37.5718918619468
"0602GEN0088","PHOSPHORUS",2014,36.8651222050726
"0602GEN0088","PHOSPHORUS",2015,39.6710928693212
"0602GEN0088","PHOSPHORUS",2016,36.8802720206416
"0602GER0097","CHLOROPHYLL A",2004,48.0852621036546
"0602GER0097","CHLOROPHYLL A",2005,33.9006387786819
"0602GER0097","CHLOROPHYLL A",2006,33.5266960301655
"0602GER0097","PHOSPHORUS",2004,46.2957044318128
"0602GER0097","PHOSPHORUS",2005,45.4701743005811
"0602GER0097","PHOSPHORUS",2006,46.9550315813303
"0602GOO0067B","CHLOROPHYLL A",2006,47.3726346773979
"0602GOO0067B","DEPTH, SECCHI DISK DEPTH",2006,44.6575182799391
"0602GOO0067B","PHOSPHORUS",2006,39.4934935147796
"0602GOR0136","CHLOROPHYLL A",2000,63.048988760235
"0602GOR0136","CHLOROPHYLL A",2001,59.4520906526587
"0602GOR0136","CHLOROPHYLL A",2002,52.450555124172
"0602GOR0136","CHLOROPHYLL A",2003,58.2138693831069
"0602GOR0136","CHLOROPHYLL A",2004,50.4078232917821
"0602GOR0136","CHLOROPHYLL A",2005,56.5286458954498
"0602GOR0136","CHLOROPHYLL A",2006,54.5390894057295
"0602GOR0136","PHOSPHORUS",2000,48.9359120639283
"0602GOR0136","PHOSPHORUS",2001,48.2536123017425
"0602GOR0136","PHOSPHORUS",2002,40.1036401126994
"0602GOR0136","PHOSPHORUS",2003,51.186704919768
"0602GOR0136","PHOSPHORUS",2004,42.5989024994433
"0602GOR0136","PHOSPHORUS",2005,47.2252045496823
"0602GOR0136","PHOSPHORUS",2006,47.3484593846485
"0602HAT0155","CHLOROPHYLL A",2000,47.0715022407817
"0602HAT0155","CHLOROPHYLL A",2001,40.8107222819403
"0602HAT0155","CHLOROPHYLL A",2003,39.1277080096165
"0602HAT0155","CHLOROPHYLL A",2004,46.5896011651989
"0602HAT0155","CHLOROPHYLL A",2011,44.7356850904491
"0602HAT0155","CHLOROPHYLL A",2012,44.4188526009571
"0602HAT0155","CHLOROPHYLL A",2013,47.8115114097027
"0602HAT0155","CHLOROPHYLL A",2014,47.4871008226399
"0602HAT0155","CHLOROPHYLL A",2016,38.1782773494297
"0602HAT0155","CHLOROPHYLL A",2017,41.5205728456685
"0602HAT0155","PHOSPHORUS",2000,39.8491437109013
"0602HAT0155","PHOSPHORUS",2001,31.6011034786743
"0602HAT0155","PHOSPHORUS",2003,37.8828099161351
"0602HAT0155","PHOSPHORUS",2004,33.3252035881914
"0602HAT0155","PHOSPHORUS",2011,40.4059969949016
"0602HAT0155","PHOSPHORUS",2012,41.9919039811133
"0602HAT0155","PHOSPHORUS",2013,40.6850023781115
"0602HAT0155","PHOSPHORUS",2014,39.2009644384184
"0602HAT0155","PHOSPHORUS",2016,38.3199967286191
"0602HAT0155","PHOSPHORUS",2017,38.5511978893051
"0602LAB0051","CHLOROPHYLL A",2008,41.5708200546668
"0602LAB0051","PHOSPHORUS",2008,36.150914240073
"0602LEB0153","CHLOROPHYLL A",2000,52.6707516869584
"0602LEB0153","CHLOROPHYLL A",2001,49.8086510873875
"0602LEB0153","CHLOROPHYLL A",2003,48.7636503036205
"0602LEB0153","CHLOROPHYLL A",2004,37.9101000545992
"0602LEB0153","CHLOROPHYLL A",2005,38.0235559978762
"0602LEB0153","CHLOROPHYLL A",2011,41.1562704009912
"0602LEB0153","CHLOROPHYLL A",2012,40.2735959811295
"0602LEB0153","CHLOROPHYLL A",2013,44.9099074421622
"0602LEB0153","CHLOROPHYLL A",2015,37.0502361165881
"0602LEB0153","CHLOROPHYLL A",2016,35.5984401408912
"0602LEB0153","CHLOROPHYLL A",2017,45.4422868647521
"0602LEB0153","PHOSPHORUS",2000,39.2299604253014
"0602LEB0153","PHOSPHORUS",2001,37.9298974166538
"0602LEB0153","PHOSPHORUS",2003,39.2773644751516
"0602LEB0153","PHOSPHORUS",2004,39.4812587872062
"0602LEB0153","PHOSPHORUS",2005,30.3769962116272
"0602LEB0153","PHOSPHORUS",2011,36.7346965217965
"0602LEB0153","PHOSPHORUS",2012,38.8512104733635
"0602LEB0153","PHOSPHORUS",2013,37.1488209674343
"0602LEB0153","PHOSPHORUS",2015,39.0974668761214
"0602LEB0153","PHOSPHORUS",2016,36.2187486231394
"0602LEB0153","PHOSPHORUS",2017,38.9578824252546
"0602LLE1052","CHLOROPHYLL A",2006,44.5422069908476
"0602LLE1052","DEPTH, SECCHI DISK DEPTH",2006,44.1689969202925
"0602LLE1052","PHOSPHORUS",2006,49.4511827087709
"0602LLY5637","CHLOROPHYLL A",2009,48.5903211275601
"0602LLY5637","PHOSPHORUS",2009,42.1879180584664
"0602LON0083","CHLOROPHYLL A",2013,66.5520226265309
"0602LON0083","CHLOROPHYLL A",2014,73.5125410385127
"0602LON0083","DEPTH, SECCHI DISK DEPTH",2013,53.6847464452821
"0602LON0083","DEPTH, SECCHI DISK DEPTH",2014,53.2562784695715
"0602LON0083","PHOSPHORUS",2013,53.9445256789491
"0602LON0083","PHOSPHORUS",2014,53.7294003480818
"0602LUD0099","CHLOROPHYLL A",2008,66.1899952438208
"0602LUD0099","CHLOROPHYLL A",2009,56.9119567168683
"0602LUD0099","DEPTH, SECCHI DISK DEPTH",2008,46.7962505536934
"0602LUD0099","DEPTH, SECCHI DISK DEPTH",2009,51.9926961740816
"0602LUD0099","PHOSPHORUS",2008,53.1471192873196
"0602LUD0099","PHOSPHORUS",2009,46.6207531285312
"0602MEL0039","CHLOROPHYLL A",2000,59.8832720946484
"0602MEL0039","CHLOROPHYLL A",2001,61.9220423882666
"0602MEL0039","CHLOROPHYLL A",2002,47.6342348930479
"0602MEL0039","CHLOROPHYLL A",2003,57.2724389033781
"0602MEL0039","CHLOROPHYLL A",2004,58.2130437446
"0602MEL0039","CHLOROPHYLL A",2005,67.9174023315439
"0602MEL0039","CHLOROPHYLL A",2006,53.2218980116823
"0602MEL0039","CHLOROPHYLL A",2007,66.9104099229096
"0602MEL0039","CHLOROPHYLL A",2008,66.1147473495519
"0602MEL0039","CHLOROPHYLL A",2009,67.2349554137841
"0602MEL0039","CHLOROPHYLL A",2010,62.0535970971082
"0602MEL0039","CHLOROPHYLL A",2011,65.5005733782818
"0602MEL0039","CHLOROPHYLL A",2012,65.785961487917
"0602MEL0039","CHLOROPHYLL A",2013,71.572872825588
"0602MEL0039","CHLOROPHYLL A",2014,59.3970498717965
"0602MEL0039","CHLOROPHYLL A",2015,56.8102943715045
"0602MEL0039","CHLOROPHYLL A",2016,49.4896237242775
"0602MEL0039","CHLOROPHYLL A",2017,51.6783672294334
"0602MEL0039","PHOSPHORUS",2000,45.1848850828789
"0602MEL0039","PHOSPHORUS",2001,44.4014993706113
"0602MEL0039","PHOSPHORUS",2002,42.9130236545803
"0602MEL0039","PHOSPHORUS",2003,40.2705902363044
"0602MEL0039","PHOSPHORUS",2004,46.6356721356425
"0602MEL0039","PHOSPHORUS",2005,52.1382840840792
"0602MEL0039","PHOSPHORUS",2006,46.0875445631396
"0602MEL0039","PHOSPHORUS",2007,47.1970232498445
"0602MEL0039","PHOSPHORUS",2008,46.7051766983298
"0602MEL0039","PHOSPHORUS",2009,50.7764076830595
"0602MEL0039","PHOSPHORUS",2010,50.3011693597874
"0602MEL0039","PHOSPHORUS",2011,48.3528651452011
"0602MEL0039","PHOSPHORUS",2012,49.7796997835387
"0602MEL0039","PHOSPHORUS",2013,47.8074146237277
"0602MEL0039","PHOSPHORUS",2014,48.83462405307
"0602MEL0039","PHOSPHORUS",2015,47.168713968549
"0602MEL0039","PHOSPHORUS",2016,44.0051337193307
"0602MEL0039","PHOSPHORUS",2017,48.7545085914101
"0602MOR0152","CHLOROPHYLL A",2000,59.7194727721256
"0602MOR0152","CHLOROPHYLL A",2001,57.6449658118136
"0602MOR0152","CHLOROPHYLL A",2002,45.5497075238565
"0602MOR0152","CHLOROPHYLL A",2003,54.4986053928332
"0602MOR0152","CHLOROPHYLL A",2004,54.6451538956546
"0602MOR0152","CHLOROPHYLL A",2005,50.0376878514044
"0602MOR0152","CHLOROPHYLL A",2006,54.5898881577107
"0602MOR0152","CHLOROPHYLL A",2007,63.3293454799041
"0602MOR0152","CHLOROPHYLL A",2008,52.7514797323953
"0602MOR0152","CHLOROPHYLL A",2009,42.4200981318802
"0602MOR0152","CHLOROPHYLL A",2010,50.6071638588311
"0602MOR0152","CHLOROPHYLL A",2011,67.5445966633972
"0602MOR0152","CHLOROPHYLL A",2012,58.9946125706175
"0602MOR0152","CHLOROPHYLL A",2013,61.5211928058919
"0602MOR0152","CHLOROPHYLL A",2014,46.9042663294824
"0602MOR0152","CHLOROPHYLL A",2015,46.9611718164017
"0602MOR0152","CHLOROPHYLL A",2016,42.575322728091
"0602MOR0152","CHLOROPHYLL A",2017,51.6576870070732
"0602MOR0152","PHOSPHORUS",2000,43.5833559084642
"0602MOR0152","PHOSPHORUS",2001,43.6962509163079
"0602MOR0152","PHOSPHORUS",2002,40.8747799700809
"0602MOR0152","PHOSPHORUS",2003,42.3578618538849
"0602MOR0152","PHOSPHORUS",2004,48.5854091707058
"0602MOR0152","PHOSPHORUS",2005,42.8357191962548
"0602MOR0152","PHOSPHORUS",2006,49.1627474283718
"0602MOR0152","PHOSPHORUS",2007,46.8990352604221
"0602MOR0152","PHOSPHORUS",2008,45.2023048010624
"0602MOR0152","PHOSPHORUS",2009,43.9835563565369
"0602MOR0152","PHOSPHORUS",2010,44.4124284255204
"0602MOR0152","PHOSPHORUS",2011,50.656246360727
"0602MOR0152","PHOSPHORUS",2012,45.9521747250629
"0602MOR0152","PHOSPHORUS",2013,47.5348998383928
"0602MOR0152","PHOSPHORUS",2014,44.1147607568974
"0602MOR0152","PHOSPHORUS",2015,43.6614175228171
"0602MOR0152","PHOSPHORUS",2016,41.67315775693
"0602MOR0152","PHOSPHORUS",2017,42.554675826382
"0602PET0078","CHLOROPHYLL A",2001,41.9703069680311
"0602PET0078","CHLOROPHYLL A",2002,42.1216650117171
"0602PET0078","CHLOROPHYLL A",2003,42.098083408217
"0602PET0078","CHLOROPHYLL A",2004,41.1680688204061
"0602PET0078","CHLOROPHYLL A",2005,35.8788332908346
"0602PET0078","CHLOROPHYLL A",2006,43.2770760271263
"0602PET0078","CHLOROPHYLL A",2007,40.3890178711195
"0602PET0078","CHLOROPHYLL A",2008,41.424654037718
"0602PET0078","CHLOROPHYLL A",2009,38.5124688694448
"0602PET0078","CHLOROPHYLL A",2010,43.5670693968198
"0602PET0078","CHLOROPHYLL A",2011,50.6129230532502
"0602PET0078","CHLOROPHYLL A",2012,44.2312253913921
"0602PET0078","CHLOROPHYLL A",2013,37.447506763227
"0602PET0078","CHLOROPHYLL A",2014,38.264784900574
"0602PET0078","CHLOROPHYLL A",2015,33.478058135488
"0602PET0078","CHLOROPHYLL A",2016,29.4089406029645
"0602PET0078","CHLOROPHYLL A",2017,35.21845854003
"0602PET0078","DEPTH, SECCHI DISK DEPTH",2008,31.7550341618788
"0602PET0078","PHOSPHORUS",2001,35.570149165918
"0602PET0078","PHOSPHORUS",2002,28.9264505785901
"0602PET0078","PHOSPHORUS",2003,38.499826108719
"0602PET0078","PHOSPHORUS",2004,40.1691419155901
"0602PET0078","PHOSPHORUS",2005,37.3980355378329
"0602PET0078","PHOSPHORUS",2006,36.0813492906435
"0602PET0078","PHOSPHORUS",2007,36.3725477932658
"0602PET0078","PHOSPHORUS",2008,32.4669278068256
"0602PET0078","PHOSPHORUS",2009,34.3437451517261
"0602PET0078","PHOSPHORUS",2010,40.5466951796806
"0602PET0078","PHOSPHORUS",2011,42.9430236814361
"0602PET0078","PHOSPHORUS",2012,40.350574697337
"0602PET0078","PHOSPHORUS",2013,36.9225515262627
"0602PET0078","PHOSPHORUS",2014,34.8798760134956
"0602PET0078","PHOSPHORUS",2015,34.5755705490522
"0602PET0078","PHOSPHORUS",2016,32.4454219368158
"0602PET0078","PHOSPHORUS",2017,35.4106291295347
"0602PLY0107","CHLOROPHYLL A",2000,72.9672445134037
"0602PLY0107","CHLOROPHYLL A",2001,53.0811416539641
"0602PLY0107","CHLOROPHYLL A",2002,50.4433935063745
"0602PLY0107","CHLOROPHYLL A",2003,62.1665078550666
"0602PLY0107","CHLOROPHYLL A",2004,57.1645745281633
"0602PLY0107","CHLOROPHYLL A",2005,56.9264206405254
"0602PLY0107","CHLOROPHYLL A",2006,44.2448668165687
"0602PLY0107","CHLOROPHYLL A",2007,36.8721959010507
"0602PLY0107","CHLOROPHYLL A",2008,52.9379020681386
"0602PLY0107","CHLOROPHYLL A",2009,51.0757091958727
"0602PLY0107","CHLOROPHYLL A",2010,58.5310689213422
"0602PLY0107","CHLOROPHYLL A",2012,56.2826674235734
"0602PLY0107","CHLOROPHYLL A",2013,58.8253848705683
"0602PLY0107","CHLOROPHYLL A",2014,69.3218437331452
"0602PLY0107","CHLOROPHYLL A",2015,62.27911968341
"0602PLY0107","CHLOROPHYLL A",2016,62.924449419461
"0602PLY0107","CHLOROPHYLL A",2017,71.9473097136849
"0602PLY0107","DEPTH, SECCHI DISK DEPTH",2008,45.1631841984195
"0602PLY0107","PHOSPHORUS",2000,49.6647135750004
"0602PLY0107","PHOSPHORUS",2001,41.0193085933448
"0602PLY0107","PHOSPHORUS",2002,35.1815400066656
"0602PLY0107","PHOSPHORUS",2003,51.6211674468777
"0602PLY0107","PHOSPHORUS",2004,52.4894862919354
"0602PLY0107","PHOSPHORUS",2005,49.3605914858532
"0602PLY0107","PHOSPHORUS",2006,44.4168618436292
"0602PLY0107","PHOSPHORUS",2007,42.7586643298689
"0602PLY0107","PHOSPHORUS",2008,44.8154467513105
"0602PLY0107","PHOSPHORUS",2009,43.9647490613616
"0602PLY0107","PHOSPHORUS",2010,47.4419384161831
"0602PLY0107","PHOSPHORUS",2012,48.6838366792816
"0602PLY0107","PHOSPHORUS",2013,49.5087160624179
"0602PLY0107","PHOSPHORUS",2014,55.6469645479516
"0602PLY0107","PHOSPHORUS",2015,53.559275300867
"0602PLY0107","PHOSPHORUS",2016,49.0068480847725
"0602PLY0107","PHOSPHORUS",2017,56.8310802750446
"0602SON0072","CHLOROPHYLL A",2007,63.4691372769193
"0602SON0072","CHLOROPHYLL A",2008,61.3011545296188
"0602SON0072","CHLOROPHYLL A",2009,48.6677393283879
"0602SON0072","CHLOROPHYLL A",2010,46.0305503096524
"0602SON0072","CHLOROPHYLL A",2011,50.9585292738888
"0602SON0072","CHLOROPHYLL A",2012,49.9942655089975
"0602SON0072","CHLOROPHYLL A",2014,50.7192522682442
"0602SON0072","CHLOROPHYLL A",2015,51.717859747065
"0602SON0072","CHLOROPHYLL A",2016,39.9754182347653
"0602SON0072","CHLOROPHYLL A",2017,48.6858507169706
"0602SON0072","DEPTH, SECCHI DISK DEPTH",2015,46.7962505536934
"0602SON0072","PHOSPHORUS",2007,47.5187754936381
"0602SON0072","PHOSPHORUS",2008,46.5231632965981
"0602SON0072","PHOSPHORUS",2009,44.7340559888414
"0602SON0072","PHOSPHORUS",2010,43.0568747804907
"0602SON0072","PHOSPHORUS",2011,44.0709793013625
"0602SON0072","PHOSPHORUS",2012,45.8942069402397
"0602SON0072","PHOSPHORUS",2014,44.10152332552
"0602SON0072","PHOSPHORUS",2015,43.2840047599861
"0602SON0072","PHOSPHORUS",2016,44.2961923783816
"0602SON0072","PHOSPHORUS",2017,48.2731011517932
"0602TUL0068","CHLOROPHYLL A",2012,47.8522026667911
"0602TUL0068","CHLOROPHYLL A",2013,52.5793659105428
"0602TUL0068","CHLOROPHYLL A",2014,54.5865418594519
"0602TUL0068","CHLOROPHYLL A",2015,52.178676745921
"0602TUL0068","CHLOROPHYLL A",2016,40.8104811532851
"0602TUL0068","CHLOROPHYLL A",2017,50.8295623887424
"0602TUL0068","PHOSPHORUS",2012,43.147041978751
"0602TUL0068","PHOSPHORUS",2013,44.6003796197664
"0602TUL0068","PHOSPHORUS",2014,41.552946461135
"0602TUL0068","PHOSPHORUS",2015,42.5380103901403
"0602TUL0068","PHOSPHORUS",2016,43.7600597041275
"0602TUL0068","PHOSPHORUS",2017,42.485349771209
"0602ULE1053","CHLOROPHYLL A",2006,57.7759762376351
"0602ULE1053","DEPTH, SECCHI DISK DEPTH",2006,54.1572477921613
"0602ULE1053","PHOSPHORUS",2006,47.4568717192448
"0602ULI0067","CHLOROPHYLL A",2009,35.3417525792068
"0602ULI0067","CHLOROPHYLL A",2010,44.2997844866517
"0602ULI0067","CHLOROPHYLL A",2011,28.2777402682386
"0602ULI0067","CHLOROPHYLL A",2012,11.0067046462859
"0602ULI0067","CHLOROPHYLL A",2013,38.8234991411599
"0602ULI0067","CHLOROPHYLL A",2015,42.2909776060901
"0602ULI0067","CHLOROPHYLL A",2016,41.1267849929381
"0602ULI0067","CHLOROPHYLL A",2017,40.9464815618208
"0602ULI0067","PHOSPHORUS",2009,39.4639227451245
"0602ULI0067","PHOSPHORUS",2010,38.5108256923247
"0602ULI0067","PHOSPHORUS",2011,41.0129469409377
"0602ULI0067","PHOSPHORUS",2012,40.3217936981361
"0602ULI0067","PHOSPHORUS",2013,44.6731144499091
"0602ULI0067","PHOSPHORUS",2015,40.277149162395
"0602ULI0067","PHOSPHORUS",2016,39.3713257470684
"0602ULI0067","PHOSPHORUS",2017,38.7485318941928
"0602WAR0094","CHLOROPHYLL A",2001,53.2122849617308
"0602WAR0094","CHLOROPHYLL A",2002,44.4145875171146
"0602WAR0094","CHLOROPHYLL A",2003,46.9302560140131
"0602WAR0094","CHLOROPHYLL A",2004,50.5681343354254
"0602WAR0094","CHLOROPHYLL A",2005,52.8964999749227
"0602WAR0094","CHLOROPHYLL A",2006,56.3856088023669
"0602WAR0094","CHLOROPHYLL A",2007,56.2171624767111
"0602WAR0094","CHLOROPHYLL A",2008,49.291144735669
"0602WAR0094","CHLOROPHYLL A",2009,49.5845072896355
"0602WAR0094","CHLOROPHYLL A",2010,46.9295783543358
"0602WAR0094","CHLOROPHYLL A",2012,51.4416519593612
"0602WAR0094","CHLOROPHYLL A",2013,49.0298283228089
"0602WAR0094","CHLOROPHYLL A",2014,50.3693148945434
"0602WAR0094","CHLOROPHYLL A",2015,49.8041819612862
"0602WAR0094","CHLOROPHYLL A",2016,49.6929158037185
"0602WAR0094","CHLOROPHYLL A",2017,53.0820115543938
"0602WAR0094","PHOSPHORUS",2001,40.7059697253828
"0602WAR0094","PHOSPHORUS",2002,37.3670324492451
"0602WAR0094","PHOSPHORUS",2003,36.7523674600917
"0602WAR0094","PHOSPHORUS",2004,42.5777295387124
"0602WAR0094","PHOSPHORUS",2005,42.0846545354475
"0602WAR0094","PHOSPHORUS",2006,39.5426940599574
"0602WAR0094","PHOSPHORUS",2007,42.4516439839208
"0602WAR0094","PHOSPHORUS",2008,39.4642083317687
"0602WAR0094","PHOSPHORUS",2009,40.3243556633999
"0602WAR0094","PHOSPHORUS",2010,40.7136737460235
"0602WAR0094","PHOSPHORUS",2012,40.0231055180137
"0602WAR0094","PHOSPHORUS",2013,41.2023045282624
"0602WAR0094","PHOSPHORUS",2014,39.6204220313697
"0602WAR0094","PHOSPHORUS",2015,37.9952300353838
"0602WAR0094","PHOSPHORUS",2016,39.6572159019891
